model_id;model;make_id;make
50083;PGO;20887;Speedster II
50083;PGO;20616;Others
16350;Piaggio;18330;Porter
16350;Piaggio;18799;Quargo
16350;Piaggio;19088;PK500
16350;Piaggio;19087;M500
16350;Piaggio;19086;Ape
16350;Piaggio;21108;Others
16350;Piaggio;21195;AL500
51770;Plymouth;74394;Other
51770;Plymouth;74395;Acclaim
51770;Plymouth;74396;Arrow
51770;Plymouth;74397;Barracuda
51770;Plymouth;74398;Belvedere
51770;Plymouth;74399;Breeze
51770;Plymouth;74400;Caravelle
51770;Plymouth;74401;Colt
51770;Plymouth;74402;Conquest
51770;Plymouth;74403;Cricket
51770;Plymouth;74404;Duster
51770;Plymouth;74405;Fury
51770;Plymouth;74406;Gran Fury
51770;Plymouth;74407;GTX
51770;Plymouth;74408;Horizon
51770;Plymouth;74409;Laser
51770;Plymouth;74410;Neon
51770;Plymouth;74411;Prowler
51770;Plymouth;74412;Reliant
51770;Plymouth;74413;Road Runner
51770;Plymouth;74414;Sapporo
51770;Plymouth;74415;Satellite
51770;Plymouth;74416;Savoy
51770;Plymouth;74417;Scamp
51770;Plymouth;74418;Sundance
51770;Plymouth;74419;Trailduster
51770;Plymouth;74420;Turismo
51770;Plymouth;74421;Valiant
51770;Plymouth;74422;Volaré
51770;Plymouth;74423;Voyager
56;Pontiac;18410;Sunbird
56;Pontiac;18470;G6
56;Pontiac;18471;GTO
56;Pontiac;18472;Vibe
56;Pontiac;18473;Sunfire
56;Pontiac;18474;Montana
56;Pontiac;18475;Aztek
56;Pontiac;1944;6000
56;Pontiac;1945;Bonneville
56;Pontiac;1946;Firebird
56;Pontiac;1947;Grand-Am
56;Pontiac;1948;Grand-Prix
56;Pontiac;1949;Trans Sport
56;Pontiac;14867;Trans Am
56;Pontiac;15629;Targa
56;Pontiac;15732;Fiero
56;Pontiac;18611;Solstice
56;Pontiac;20495;Catalina Safari
56;Pontiac;21026;Others
57;Porsche;15880;996
57;Porsche;15881;993
57;Porsche;15957;356
57;Porsche;15977;964
57;Porsche;15980;914
57;Porsche;18278;962
57;Porsche;18284;Cayenne
57;Porsche;1950;911
57;Porsche;1951;924
57;Porsche;1952;928
57;Porsche;1953;944
57;Porsche;1954;968
57;Porsche;1955;Boxster
57;Porsche;15359;Carrera GT
57;Porsche;15743;959
57;Porsche;18548;997
57;Porsche;18527;912
57;Porsche;18684;Cayman
57;Porsche;19085;Targa
57;Porsche;19136;Panamera
57;Porsche;20025;991
57;Porsche;20845;930
57;Porsche;20311;Macan
57;Porsche;20156;918
57;Porsche;21027;Others
57;Porsche;74380;550
15636;Proton;16539;313
15636;Proton;16540;315
15636;Proton;16541;316
15636;Proton;16542;318
15636;Proton;16543;413
15636;Proton;16544;415
15636;Proton;16545;416
15636;Proton;16546;418
15636;Proton;16547;420
15636;Proton;20821;Gen2
15636;Proton;20822;Persona
15636;Proton;75104;Satria
15636;Proton;21040;Others
51768;Puch;74792;Pinzgauer
51768;Puch;74383;G
51768;Puch;74384;Haflinger
51768;Puch;74385;Other
16412;Qoros;75049;Qoros 5
16412;Qoros;20914;Qoros 3
16412;Qoros;20915;Other
16425;Qvale;21164;Mangusta
16425;Qvale;74940;Others
51793;RAM;74975;1500
51793;RAM;74976;2500
51793;RAM;74977;3500
51793;RAM;74978;Chassis Cab
51793;RAM;74979;Promaster
51793;RAM;74980;Others
16398;Reliant;20646;Ant
16398;Reliant;20647;Fox
16398;Reliant;20648;Kitten
16398;Reliant;20649;Rebel
16398;Reliant;20650;Regal
16398;Reliant;20651;Regent
16398;Reliant;20652;Rialto
16398;Reliant;20653;Robin
16398;Reliant;20654;Sabre Four
16398;Reliant;20655;Scimitar
16398;Reliant;20656;Other
61;Rolls-Royce;2165;Cloud
61;Rolls-Royce;2166;Silver Shadow
61;Rolls-Royce;2167;Corniche
61;Rolls-Royce;15215;Silver Dawn
61;Rolls-Royce;15218;Touring
61;Rolls-Royce;15219;Silver Seraph
61;Rolls-Royce;15674;Silver Spirit
61;Rolls-Royce;15675;Silver Spur
61;Rolls-Royce;15676;Flying Spur
61;Rolls-Royce;15821;Phantom
61;Rolls-Royce;19057;Phantom Drophead
61;Rolls-Royce;19263;Ghost
61;Rolls-Royce;20410;Arnage Red Label
61;Rolls-Royce;20411;Azure
61;Rolls-Royce;20414;Continental R
61;Rolls-Royce;20415;Continental SC
61;Rolls-Royce;20418;T
61;Rolls-Royce;20294;Wraith
61;Rolls-Royce;20409;Arnage Green Label
61;Rolls-Royce;20412;Azure Mulliner
61;Rolls-Royce;20413;Continental  R Mulliner
61;Rolls-Royce;20416;Le Mains Series
61;Rolls-Royce;20417;Park Ward
61;Rolls-Royce;20236;Silver Wraith
61;Rolls-Royce;74424;Dawn
61;Rolls-Royce;74545;Camargue
61;Rolls-Royce;74788;Cullinan
61;Rolls-Royce;21028;Others
62;Rover;15871;25
62;Rover;15872;45
62;Rover;15949;418
62;Rover;15959;100
62;Rover;15960;400
62;Rover;15961;600
62;Rover;15962;Estate
62;Rover;16368;SD
62;Rover;16517;Tourer
62;Rover;16532;Metro
62;Rover;18110;213
62;Rover;18413;Streetwise
62;Rover;1980;114
62;Rover;1981;200
62;Rover;1982;214
62;Rover;1983;216
62;Rover;1984;220
62;Rover;1987;416
62;Rover;1988;420
62;Rover;1989;620
62;Rover;1990;623
62;Rover;1991;800
62;Rover;1992;820
62;Rover;1993;825
62;Rover;1994;827
62;Rover;15726;111
62;Rover;15728;75
62;Rover;15761;618
62;Rover;15781;414
62;Rover;15823;Montego
62;Rover;18639;Rover
62;Rover;19209;218
62;Rover;20823;City Rover
62;Rover;20824;MINI
62;Rover;21029;Others
62;Rover;75195;115
51536;Ruf;20259;Others
51536;Ruf;20260;CTR
51536;Ruf;20261;CTR2
51536;Ruf;20262;CTR3
51536;Ruf;20263;RGT
51536;Ruf;20264;BTR
51536;Ruf;20265;Turbo R
51536;Ruf;20266;R Kompressor
51536;Ruf;20267;R Turbo
51536;Ruf;20268;RT 12
51536;Ruf;20269;RT 12S
51536;Ruf;20270;RT 12R
51536;Ruf;20271;3400S
51536;Ruf;20272;3600S
51536;Ruf;20273;RK Coupe/Spyder
51536;Ruf;20274;RGT-8
51536;Ruf;20275;Dakara
51536;Ruf;75046;SCR
51536;Ruf;74835;Turbo Florio
63;Saab;16511;96
63;Saab;1999;90
63;Saab;2000;900
63;Saab;2001;9000
63;Saab;2002;99
63;Saab;15057;3-Sep
63;Saab;15058;5-Sep
63;Saab;18597;9-7X
63;Saab;20453;GT 750
63;Saab;20450;9-2X
63;Saab;20452;96/95
63;Saab;20445;92
63;Saab;20446;93
63;Saab;20451;9-4X
63;Saab;20457;Sport / GT 850
63;Saab;75105;Sonett
63;Saab;21030;Others
16369;Santana;18715;PS-10
16369;Santana;19093;300
16369;Santana;19094;350
16369;Santana;19095;410
16369;Santana;19526;Anibal
16369;Santana;20825;2500
16369;Santana;20826;S300
16369;Santana;20827;S350
16369;Santana;20828;Samurai
16369;Santana;20829;Vitara
16369;Santana;20830;Vitara Cabriolet
16369;Santana;21058;Others
16405;Savel;20766;Agora
16405;Savel;20767;Spacia
16405;Savel;20768;Other
51771;SDG;74442;Auto Elettrica
51771;SDG;74443;Other
64;SEAT;16510;Panda
64;SEAT;18427;Altea
64;SEAT;2003;Alhambra
64;SEAT;2004;Cordoba
64;SEAT;2006;Ibiza
64;SEAT;2007;Malaga
64;SEAT;2008;Marbella
64;SEAT;2010;Toledo
64;SEAT;14762;Inca
64;SEAT;14763;Arosa
64;SEAT;15770;Terra
64;SEAT;15869;Leon
64;SEAT;18640;Fura
64;SEAT;18641;Ronda
64;SEAT;19162;Exeo
64;SEAT;19185;Altea XL
64;SEAT;19788;Mii
64;SEAT;21031;Others
64;SEAT;74664;Arona
64;SEAT;74330;Ateca
64;SEAT;75199;Tarraco
51800;Shuanghuan;75187;Ceo
51800;Shuanghuan;75188;Others
65;Skoda;15878;Fabia
65;Skoda;16621;Superb
65;Skoda;18120;120
65;Skoda;18130;135
65;Skoda;18140;Pick-up
65;Skoda;2014;Favorit
65;Skoda;2015;Felicia
65;Skoda;2016;Forman
65;Skoda;15222;Octavia
65;Skoda;18642;105
65;Skoda;18643;130
65;Skoda;18877;Roomster
65;Skoda;19064;Praktik
65;Skoda;19236;Yeti
65;Skoda;19779;Citigo
65;Skoda;20184;Rapid/Spaceback
65;Skoda;74628;Karoq
65;Skoda;21032;Others
65;Skoda;74375;Kodiaq
65;Skoda;21178;Snowman
15525;smart;18439;forTwo
15525;smart;18438;forFour
15525;smart;18440;roadster
15525;smart;18442;crossblade
15525;smart;15748;city-coupé/city-cabrio
15525;smart;20831;brabus
15525;smart;21038;Others
51538;SpeedArt;20283;Others
16377;Spyker;19007;C8
16377;Spyker;19008;C12
16377;Spyker;19009;D12
16377;Spyker;21059;Others
66;SsangYong;18262;REXTON
66;SsangYong;18306;Family
66;SsangYong;2017;MUSSO
66;SsangYong;15228;Korando
66;SsangYong;18587;Rodius
66;SsangYong;18679;Kyron
66;SsangYong;18988;Actyon
66;SsangYong;20832;Kallista
66;SsangYong;20952;Tivoli
66;SsangYong;20953;Others
66;SsangYong;74333;XLV
51795;StreetScooter;74988;Work
51795;StreetScooter;74989;Work L
51795;StreetScooter;74990;Others
67;Subaru;16367;Libero
67;Subaru;16465;Mini
67;Subaru;16466;Vivio
67;Subaru;18150;1200
67;Subaru;18160;OUTBACK
67;Subaru;2019;1800
67;Subaru;2021;E10
67;Subaru;2023;Impreza
67;Subaru;2024;Justy
67;Subaru;2025;Legacy
67;Subaru;2026;SVX
67;Subaru;2028;XT
67;Subaru;15224;Forester
67;Subaru;18657;Baja
67;Subaru;18671;Tribeca
67;Subaru;19693;Trezia
67;Subaru;21096;Levorg
67;Subaru;19774;XV
67;Subaru;74966;Crosstrek
67;Subaru;74967;Ascent
67;Subaru;20834;Vanille
67;Subaru;20302;E12
67;Subaru;20131;BRZ
67;Subaru;20363;WRX
67;Subaru;20948;M60
67;Subaru;20949;M70
67;Subaru;20950;M80
67;Subaru;20936;Leone
67;Subaru;20937;Others
68;Suzuki;15875;Maruti
68;Suzuki;15947;Santana
68;Suzuki;16530;Ignis
68;Suzuki;16572;Liana
68;Suzuki;18170;Grand Vitara
68;Suzuki;18180;SJ Samurai
68;Suzuki;2029;Alto
68;Suzuki;2030;Baleno
68;Suzuki;2031;LJ 80
68;Suzuki;2032;SA 310
68;Suzuki;2033;Samurai
68;Suzuki;2034;SJ 410
68;Suzuki;2035;SJ 413
68;Suzuki;2036;Swift
68;Suzuki;2037;Vitara
68;Suzuki;2038;X-90
68;Suzuki;2148;Super-Carry
68;Suzuki;15226;Wagon R+
68;Suzuki;15662;Jimny
68;Suzuki;15733;Carry
68;Suzuki;15868;Cappuccino
68;Suzuki;18768;SX4
68;Suzuki;19052;Splash
68;Suzuki;19342;XL-7
68;Suzuki;19343;Escudo
68;Suzuki;19609;Kizashi
68;Suzuki;20626;Celerio
68;Suzuki;20312;SX4 S-Cross
68;Suzuki;21109;Others
68;Suzuki;74739;Ik-2
16395;TagAZ;19677;Estina
16395;TagAZ;19678;Road Partner
16395;TagAZ;19679;Tager
16395;TagAZ;19680;Tiggo
16395;TagAZ;19681;Vega
16395;TagAZ;19682;Accent
16395;TagAZ;20052;C10
16395;TagAZ;20136;C190
16395;TagAZ;20137;Hardy
16395;TagAZ;75056;Aquila
16395;TagAZ;21072;Others
51551;Talbot;20474;Solar Ralley
51551;Talbot;20835;Simca 1100
51551;Talbot;20836;Simca 1510
51551;Talbot;20837;Horizon
51551;Talbot;20838;Samba
51551;Talbot;20839;Solara
51551;Talbot;20840;Tagora
51551;Talbot;20471;Others
51551;Talbot;20472;Solar GL
51551;Talbot;20473;Solar LS
51551;Talbot;21159;Matra Murena
51551;Talbot;21160;Matra Rancho
51551;Talbot;21161;Alpine
51551;Talbot;21162;Sunbeam
16404;Tasso;20757;Bingo
16404;Tasso;20758;C1DB
16404;Tasso;20759;C1DM
16404;Tasso;20760;Hola
16404;Tasso;20761;King
16404;Tasso;20762;T2
16404;Tasso;20763;T3
16404;Tasso;20764;TD
16404;Tasso;20765;Other
16404;Tasso;20919;Domino
16327;Tata;16371;Telcosport
16327;Tata;16468;Telcoline
16327;Tata;16527;Estate
16327;Tata;16528;Sumo
16327;Tata;16529;Safari
16327;Tata;18899;Pick-Up
16327;Tata;19111;Nano
16327;Tata;19137;Xenon
16327;Tata;19204;Indica
16327;Tata;19205;Indigo
16327;Tata;19789;Aria
16327;Tata;21045;Others
16327;Tata;74996;Tiago
16327;Tata;74997;Bolt
16327;Tata;74998;Tigor
16327;Tata;74999;Zest
16327;Tata;75000;Hexa
16327;Tata;75001;Sport
51557;Tazzari EV;20631;Zero Evo
51557;Tazzari EV;20634;EM1 Citysport
51557;Tazzari EV;20635;EM1 Anniversary
51557;Tazzari EV;20632;Zero Special Edition
51557;Tazzari EV;20630;Zero Classic
51557;Tazzari EV;20629;Others
51557;Tazzari EV;20633;Zero Speedster
51557;Tazzari EV;75017;Zero SE
51557;Tazzari EV;75018;Zero EM1
51557;Tazzari EV;75019;Zero EM2
51557;Tazzari EV;75020;Zero City
51557;Tazzari EV;75021;Zero Junior
51535;TECHART;20257;Others
51520;Tesla;20031;Others
51520;Tesla;20032;Model S
51520;Tesla;20033;Model X
51520;Tesla;20034;Roadster
51520;Tesla;74665;Model 3
16420;Town Life;21124;Helektra
16420;Town Life;21123;Ginevra
16420;Town Life;21125;Others
70;Toyota;16442;Dyna
70;Toyota;16443;Solara
70;Toyota;16444;Tundra
70;Toyota;16469;F
70;Toyota;16516;Prius
70;Toyota;18314;Sienna
70;Toyota;2045;4-Runner
70;Toyota;2046;Camry
70;Toyota;2047;Carina
70;Toyota;2050;Celica
70;Toyota;2052;Corolla
70;Toyota;2053;Cressida
70;Toyota;2055;Fun Cruiser
70;Toyota;2056;Land Cruiser
70;Toyota;2058;MR 2
70;Toyota;2059;Paseo
70;Toyota;2060;Picnic
70;Toyota;2061;Previa
70;Toyota;2062;Starlet
70;Toyota;2063;Supra
70;Toyota;2064;Tercel
70;Toyota;2142;Lite-Ace
70;Toyota;2143;RAV 4
70;Toyota;14711;Hiace
70;Toyota;14789;Hilux
70;Toyota;15230;Avensis
70;Toyota;15663;Yaris
70;Toyota;15849;Pick up
70;Toyota;15857;KJ
70;Toyota;15858;HDJ
70;Toyota;18655;Aygo
70;Toyota;18583;Sequoia
70;Toyota;18659;Crown
70;Toyota;18698;Avalon
70;Toyota;18737;Fortuner
70;Toyota;18807;FJ Cruiser
70;Toyota;18992;Auris
70;Toyota;19138;iQ
70;Toyota;19139;Urban Cruiser
70;Toyota;19225;Verso
70;Toyota;19299;Caldina
70;Toyota;19300;Chaser
70;Toyota;19301;Corona
70;Toyota;19302;Cresta
70;Toyota;19303;Funcargo
70;Toyota;19304;Harrier
70;Toyota;19305;Highlander
70;Toyota;19306;Ipsum
70;Toyota;19307;Ist
70;Toyota;19308;Land Cruiser Prado
70;Toyota;19309;Mark II
70;Toyota;19310;Premio
70;Toyota;19311;Sprinter
70;Toyota;19312;Vista
70;Toyota;19313;Vitz
70;Toyota;19528;Venza
70;Toyota;19605;Verso-S
70;Toyota;19635;Allion
70;Toyota;19636;Altezza
70;Toyota;19637;Aristo
70;Toyota;19638;BB
70;Toyota;19639;Belta
70;Toyota;19640;Cami
70;Toyota;19641;Corsa
70;Toyota;19642;Duet
70;Toyota;19643;Estima
70;Toyota;19644;Gaia
70;Toyota;19645;Noah
70;Toyota;19646;Nadia
70;Toyota;19647;Opa
70;Toyota;19648;Passo
70;Toyota;19649;Platz
70;Toyota;19650;Ractis
70;Toyota;19651;Raum
70;Toyota;19652;Town Ace
70;Toyota;19653;Verossa
70;Toyota;19655;Voxy
70;Toyota;19656;Windom
70;Toyota;19657;Wish
70;Toyota;19658;Will
70;Toyota;21098;Mirai
70;Toyota;19778;Avensis Verso
70;Toyota;20150;GT86
70;Toyota;20214;Pro Ace
70;Toyota;20233;Coaster
70;Toyota;20282;Tacoma
70;Toyota;20152;Prius+
70;Toyota;20154;FJ40
70;Toyota;20222;Corolla Verso
70;Toyota;21033;Others
70;Toyota;74374;C-HR
70;Toyota;21171;Alphard
70;Toyota;74358;Matrix
15633;Trabant;15749;Trabant
15633;Trabant;20620;1.1
15633;Trabant;20623;P601
15633;Trabant;20621;P50
15633;Trabant;20624;Rallye
15633;Trabant;20622;P60
15633;Trabant;21039;Others
16326;Trailer-Anhänger;16326;Others
2120;Triumph;16479;Moss
2120;Triumph;16507;TR7
2120;Triumph;16508;TR8
2120;Triumph;16622;TR3
2120;Triumph;18344;TR4
2120;Triumph;2121;TR5
2120;Triumph;2122;TR6
2120;Triumph;15002;Dolomite
2120;Triumph;15633;Spitfire
2120;Triumph;20143;GT6
2120;Triumph;20553;Herald
2120;Triumph;20951;Stag
2120;Triumph;20959;Others
2120;Triumph;74455;TR1
2120;Triumph;74456;TR2
16253;Trucks-Lkw;16327;Atlas
16253;Trucks-Lkw;16328;Cat
16253;Trucks-Lkw;16329;Citroen
16253;Trucks-Lkw;16330;Daewoo
16253;Trucks-Lkw;16331;DAF
16253;Trucks-Lkw;16332;Deutz-Fahr
16253;Trucks-Lkw;16333;Fiat
16253;Trucks-Lkw;16334;Ford
16253;Trucks-Lkw;16335;Fuchs
16253;Trucks-Lkw;16336;Hanomag
16253;Trucks-Lkw;16337;Hitachi
16253;Trucks-Lkw;16338;Iveco
16253;Trucks-Lkw;16339;Iveco-Fiat
16253;Trucks-Lkw;16340;Iveco Magirus
16253;Trucks-Lkw;16341;Jungheinrich
16253;Trucks-Lkw;16342;Koegel
16253;Trucks-Lkw;16343;Komatsu
16253;Trucks-Lkw;16344;Liebherr
16253;Trucks-Lkw;16345;Linde
16253;Trucks-Lkw;16346;MAN
16253;Trucks-Lkw;16347;Mercedes-Benz
16253;Trucks-Lkw;16348;Mitsubishi
16253;Trucks-Lkw;16349;Neoplan
16253;Trucks-Lkw;16350;O & K
16253;Trucks-Lkw;16351;Peugeot
16253;Trucks-Lkw;16352;Renault
16253;Trucks-Lkw;16353;Scania
16253;Trucks-Lkw;16354;Schaeff
16253;Trucks-Lkw;16355;Setra
16253;Trucks-Lkw;16356;Volvo
16253;Trucks-Lkw;16357;VW
16253;Trucks-Lkw;16358;Zeppelin
16253;Trucks-Lkw;16359;Zettelmeyer
16253;Trucks-Lkw;16360;Others
16253;Trucks-Lkw;16409;Multicar
16253;Trucks-Lkw;18620;LDV
16253;Trucks-Lkw;19119;Nissan
71;TVR;16610;S 2
71;TVR;18385;Tuscan
71;TVR;15232;Chimaera
71;TVR;15233;Griffith
71;TVR;15234;Cerbera
71;TVR;15680;S4
71;TVR;15681;V8S
71;TVR;18690;Sagaris
71;TVR;18689;T350
71;TVR;20933;S2
71;TVR;20934;S3
71;TVR;20935;Others
71;TVR;74626;Grantura
71;TVR;20943;Tamora
16389;UAZ;20894;Other
16389;UAZ;19502;2206
16389;UAZ;19503;2315
16389;UAZ;19504;23632
16389;UAZ;19505;3151
16389;UAZ;19506;31512
16389;UAZ;19507;31514
16389;UAZ;19508;31519
16389;UAZ;19509;315195
16389;UAZ;19510;3153
16389;UAZ;19511;3159
16389;UAZ;19512;3160
16389;UAZ;19513;31601
16389;UAZ;19514;31602
16389;UAZ;19515;3162
16389;UAZ;19516;3163
16389;UAZ;19517;3303
16389;UAZ;19518;3692
16389;UAZ;19519;3909
16389;UAZ;19520;3962
16389;UAZ;19521;469
16389;UAZ;19522;Hunter
16389;UAZ;20917;Tigr
16389;UAZ;21117;Dakar
16389;UAZ;75076;Patriot
16389;UAZ;75077;Pickup
16385;VAZ;19365;1111
16385;VAZ;19366;11113
16385;VAZ;19367;11118
16385;VAZ;19368;1113
16385;VAZ;19369;1117
16385;VAZ;19370;1118
16385;VAZ;19371;1119
16385;VAZ;19372;1706
16385;VAZ;19373;1922
16385;VAZ;19374;2016
16385;VAZ;19375;2101
16385;VAZ;19376;21011
16385;VAZ;19377;21013
16385;VAZ;19378;2102
16385;VAZ;19379;2103
16385;VAZ;19380;21033
16385;VAZ;19381;2104
16385;VAZ;19382;21043
16385;VAZ;19383;21045
16385;VAZ;19384;21046
16385;VAZ;19385;21047
16385;VAZ;19386;2105
16385;VAZ;19387;21051
16385;VAZ;19388;21053
16385;VAZ;19389;2106
16385;VAZ;19390;21060
16385;VAZ;19391;21061
16385;VAZ;19392;21063
16385;VAZ;19393;21065
16385;VAZ;19394;2107
16385;VAZ;19395;21073
16385;VAZ;19396;21074
16385;VAZ;19397;2108
16385;VAZ;19398;21081
16385;VAZ;19399;21083
16385;VAZ;19400;21086
16385;VAZ;19401;2109
16385;VAZ;19402;21091
16385;VAZ;19403;21093
16385;VAZ;19404;21096
16385;VAZ;19405;21099
16385;VAZ;19406;2110
16385;VAZ;19407;21101
16385;VAZ;19408;21102
16385;VAZ;19409;21103
16385;VAZ;19410;21104
16385;VAZ;19411;21106
16385;VAZ;19412;21108
16385;VAZ;19413;2111
16385;VAZ;19414;21111
16385;VAZ;19415;21112
16385;VAZ;19416;21113
16385;VAZ;19417;21114
16385;VAZ;19418;2112
16385;VAZ;19419;21120
16385;VAZ;19420;21121
16385;VAZ;19421;21122
16385;VAZ;19422;21123
16385;VAZ;19423;21124
16385;VAZ;19424;2113
16385;VAZ;19425;21130
16385;VAZ;19426;2114
16385;VAZ;19427;21140
16385;VAZ;19428;2115
16385;VAZ;19429;21150
16385;VAZ;19430;21150i
16385;VAZ;19431;2120
16385;VAZ;19432;2121
16385;VAZ;19433;21213
16385;VAZ;19434;21214
16385;VAZ;19435;21218
16385;VAZ;19436;212180
16385;VAZ;19437;2123
16385;VAZ;19438;2129
16385;VAZ;19439;2131
16385;VAZ;19440;21312
16385;VAZ;19441;2170
16385;VAZ;19442;2199
16385;VAZ;19443;2328
16385;VAZ;19444;2329
16385;VAZ;19445;2364
16385;VAZ;19446;Roadster
16385;VAZ;21064;Others
16422;VEM;21129;Cargo
16422;VEM;21130;People
16422;VEM;21131;Cover
16422;VEM;21132;Ribaltabile
16422;VEM;21133;Open
16422;VEM;21134;Double
16422;VEM;21135;Multi
16422;VEM;21136;Others
73;Volvo;16405;745
73;Volvo;16486;S60
73;Volvo;16580;264
73;Volvo;18268;XC90
73;Volvo;18328;XC70
73;Volvo;18404;V50
73;Volvo;2065;240
73;Volvo;2066;340
73;Volvo;2067;360
73;Volvo;2068;440
73;Volvo;2069;460
73;Volvo;2070;480
73;Volvo;2071;740
73;Volvo;2072;760
73;Volvo;2073;780
73;Volvo;2074;850
73;Volvo;2075;940
73;Volvo;2076;960
73;Volvo;2077;S40
73;Volvo;2078;S70
73;Volvo;2079;V70
73;Volvo;2080;S90
73;Volvo;2081;V90
73;Volvo;2082;V40
73;Volvo;2123;965
73;Volvo;2136;744
73;Volvo;2137;944
73;Volvo;2138;244
73;Volvo;2139;945
73;Volvo;2140;764
73;Volvo;2141;855
73;Volvo;2144;245
73;Volvo;15236;C70
73;Volvo;15237;Polar
73;Volvo;15664;S80
73;Volvo;18489;262
73;Volvo;18912;C30
73;Volvo;19124;XC60
73;Volvo;19610;V60
73;Volvo;21110;265
73;Volvo;20144;Others
73;Volvo;20296;V40 Cross Country
73;Volvo;75095;P1800
73;Volvo;74670;XC40
73;Volvo;75198;PV544
73;Volvo;74825;Amazon
51514;Vortex;19777;Others
51514;Vortex;20049;Corda
51514;Vortex;20050;Estina
51514;Vortex;20051;Tingo
51776;Wallys;74511;Iris
51776;Wallys;74512;Izis
51776;Wallys;74513;Others
16336;Wartburg;16567;WARTBURG
16336;Wartburg;20554;311
16336;Wartburg;20557;353
16336;Wartburg;20555;312
16336;Wartburg;20562;Barkas
16336;Wartburg;20617;IFA F9
16336;Wartburg;20618;Framo
16336;Wartburg;20556;313
16336;Wartburg;20558;1.3
16336;Wartburg;20559;1.6
16336;Wartburg;20619;1000
16336;Wartburg;20610;Others
51513;Westfield;19776;Others
51513;Westfield;20895;FW400
51513;Westfield;20896;Megabusa
51513;Westfield;20897;Megablade
51513;Westfield;20898;MegaS2000
51513;Westfield;20899;7SE
51513;Westfield;20900;SE
51513;Westfield;20901;SEi
51513;Westfield;20902;Sport
51513;Westfield;20903;Seight
51513;Westfield;20904;SDV
51513;Westfield;20905;Sport Turbo
51513;Westfield;20906;XTR2
51513;Westfield;20907;XTR4
51513;Westfield;20908;XI
16351;Wiesmann;18331;MF 28
16351;Wiesmann;18332;MF 3
16351;Wiesmann;18333;MF 30
16351;Wiesmann;19152;MF 4
16351;Wiesmann;19153;MF 5
16351;Wiesmann;21051;Others
16408;Zastava;20860;Yugo
16408;Zastava;20861;600
16408;Zastava;20862;750
16408;Zastava;20863;850
16408;Zastava;20864;1300
16408;Zastava;20865;125 PZ
16408;Zastava;20866;101
16408;Zastava;20867;128
16408;Zastava;20868;Skala
16408;Zastava;20869;Koral
16408;Zastava;20870;10
16408;Zastava;20871;1100 TF
16408;Zastava;20872;850 AK
16408;Zastava;20873;900 AK
16408;Zastava;20874;Other
16394;ZAZ;19672;1102
16394;ZAZ;19673;1103
16394;ZAZ;19674;1105
16394;ZAZ;19675;Chance
16394;ZAZ;19676;Sens
16394;ZAZ;75057;Lanos
16394;ZAZ;75058;Vida
16394;ZAZ;21071;Others
51798;Zhidou;75089;D2
51798;Zhidou;75090;D2S
51798;Zhidou;75091;D3
51798;Zhidou;75092;Others
16328;Egyéb;16564;Others
16328;Egyéb;18644;Trax
16328;Egyéb;18691;Holden
16328;Egyéb;18777;Van Diemen
16328;Egyéb;18669;FSO
16328;Egyéb;18722;AMC
16328;Egyéb;18595;Bitter
16328;Egyéb;18733;ARO
16328;Egyéb;18919;Effedi Maranello
16328;Egyéb;18630;Barkas
16328;Egyéb;18697;Bristol
16328;Egyéb;18734;Hartge
16328;Egyéb;18745;Burton
16328;Egyéb;18875;Saleen
16328;Egyéb;19061;Canta
16328;Egyéb;19096;Italcar
16328;Egyéb;19099;Turner
16328;Egyéb;19105;Carver
16328;Egyéb;19178;Loremo
16328;Egyéb;19271;Mosler
16328;Egyéb;19532;Hobbycar
16328;Egyéb;19534;Reva
16328;Egyéb;19536;Think City
16328;Egyéb;19538;Mega
16328;Egyéb;19543;Scion
16328;Egyéb;19608;Grandin Dallas
16328;Egyéb;19661;Tiger
16328;Egyéb;19683;Excalibur
16328;Egyéb;19752;Morris
16328;Egyéb;19782;Sam
16328;Egyéb;20102;Keinath
16328;Egyéb;20103;Ginetta
16328;Egyéb;20104;La Forza
16328;Egyéb;20105;Marcos
16328;Egyéb;20106;Venturi
16328;Egyéb;20107;Fun Tech
16328;Egyéb;20108;Teener
16328;Egyéb;20109;Noble
16328;Egyéb;20110;De Lorean
16328;Egyéb;20111;Vauxhall
16328;Egyéb;20114;Landwind
16328;Egyéb;20117;YES!
16328;Egyéb;20118;Bertone
16328;Egyéb;20120;Continental
16328;Egyéb;20121;Asia
16328;Egyéb;20123;China Automobile
16328;Egyéb;20124;HDPIC
16328;Egyéb;20125;Polaris
16328;Egyéb;20126;Mercury
16328;Egyéb;20128;JDM
16328;Egyéb;20158;Tramontana
16328;Egyéb;20173;Zoyte
16328;Egyéb;20281;Datsun Go
16328;Egyéb;20375;can-am
16328;Egyéb;20392;Romeo Ferraris
16328;Egyéb;20201;Radical
16328;Egyéb;20202;Monteverdi
16328;Egyéb;20203;Melkus
16328;Egyéb;20205;Quadix
16328;Egyéb;20297;Iseki
16328;Egyéb;20332;Shandong
16328;Egyéb;20142;Zenvo
16328;Egyéb;20314;IHC
16328;Egyéb;20501;Cord
16328;Egyéb;20146;Weineck
16328;Egyéb;20238;Mia
16328;Egyéb;20382;Gumpert
16328;Egyéb;20390;Apal
16328;Egyéb;74791;Bilenkin Classic Cars
